"StuID","TotalAmt","LastUpdatedDate"
"3318","1200","2016-09-06 00:00:00"
"3319","2200","2016-09-07 00:00:00"
"3320","4700","2016-09-07 00:00:00"
"3321","5000","2016-09-08 00:00:00"
"3322","4700","2016-09-09 00:00:00"
"3323","2700","2016-09-09 00:00:00"
"3324","1200","2016-09-12 00:00:00"
"3325","2700","2016-09-12 00:00:00"
"3326","1400","2016-09-13 00:00:00"
"3327","2000","2016-09-13 00:00:00"
"3328","4900","2016-09-13 00:00:00"
"3329","1200","2016-09-14 00:00:00"
"3330","5000","2016-09-15 00:00:00"
"3331","1200","2016-09-16 00:00:00"
"3332","2700","2016-09-16 00:00:00"
"3333","1500","2016-09-16 00:00:00"
"3334","5900","2016-09-17 00:00:00"
"3335","2500","2016-09-19 00:00:00"
"3336","1400","2016-09-20 00:00:00"
"3337","2500","2016-09-21 00:00:00"
"3338","2000","2016-09-23 00:00:00"
"3339","1700","2016-09-23 00:00:00"
"3340","2700","2016-09-24 00:00:00"
"3341","5900","2016-09-24 00:00:00"
"3342","5900","2016-09-24 00:00:00"
"3343","6200","2016-09-26 00:00:00"
"3344","5700","2016-09-26 00:00:00"
"3345","1700","2016-09-27 00:00:00"
"3346","4700","2016-09-27 00:00:00"
"3347","6200","2016-09-28 00:00:00"
"3348","4700","2016-09-28 00:00:00"
"3349","1000","2016-09-29 00:00:00"
"3350","1400","2016-09-29 00:00:00"
"3351","5900","2016-09-30 00:00:00"
"3352","5500","2016-09-30 00:00:00"
"3353","1400","2016-10-01 00:00:00"
"3354","5000","2016-10-03 00:00:00"
"3355","6200","2016-10-03 00:00:00"
"3356","6200","2016-10-04 00:00:00"
"3357","6200","2016-10-04 00:00:00"
"3358","1700","2016-10-05 00:00:00"
"3359","1200","2016-10-05 00:00:00"
"3360","6200","2016-10-05 00:00:00"
"3361","5000","2016-10-05 00:00:00"
"3362","1200","2016-10-05 00:00:00"
"3363","1200","2016-10-05 00:00:00"
"3364","5500","2016-10-06 00:00:00"
"3365","5900","2016-10-06 00:00:00"
"3366","5000","2016-10-08 00:00:00"
"3367","4700","2016-10-08 00:00:00"
"3368","5500","2016-10-08 00:00:00"
"3369","6200","2016-10-10 00:00:00"
"3370","5500","2016-10-10 00:00:00"
"3371","6200","2016-10-11 00:00:00"
"3372","4700","2016-10-11 00:00:00"
"3373","5000","2016-10-12 00:00:00"
"3374","5000","2016-10-12 00:00:00"
"3375","4700","2016-10-13 00:00:00"
"3376","1200","2016-10-13 00:00:00"
"3377","4700","2016-10-13 00:00:00"
"3378","1200","2016-10-13 00:00:00"
"3379","1700","2016-10-14 00:00:00"
"3380","1800","2016-10-14 00:00:00"
"3381","2500","2016-10-14 00:00:00"
"3382","1400","2016-10-14 00:00:00"
"3383","6200","2016-10-14 00:00:00"
"3384","6200","2016-10-15 00:00:00"
"3385","5900","2016-10-15 00:00:00"
"3386","1200","2016-10-15 00:00:00"
"3387","1200","2016-10-15 00:00:00"
"3388","1200","2016-10-15 00:00:00"
"3389","5900","2016-10-17 00:00:00"
"3390","1500","2016-10-17 00:00:00"
"3391","6200","2016-10-17 00:00:00"
"3392","5900","2016-10-18 00:00:00"
"3393","1200","2016-10-18 00:00:00"
"3394","2000","2016-10-19 00:00:00"
"3395","2700","2016-10-19 00:00:00"
"3396","1200","2016-10-20 00:00:00"
"3397","1200","2016-10-20 00:00:00"
"3398","2700","2016-10-21 00:00:00"
"3399","6200","2016-10-22 00:00:00"
"3400","1200","2016-10-24 00:00:00"
"3401","1200","2016-10-24 00:00:00"
"3402","2700","2016-10-24 00:00:00"
"3403","1200","2016-10-25 00:00:00"
"3404","1200","2016-10-25 00:00:00"
"3405","1200","2016-10-25 00:00:00"
"3406","6200","2016-10-25 00:00:00"
"3407","1600","2016-10-25 00:00:00"
"3408","1400","2016-10-27 00:00:00"
"3409","1400","2016-10-27 00:00:00"
"3410","1000","2016-11-01 00:00:00"
"3411","4700","2016-11-01 00:00:00"
"3412","4700","2016-11-02 00:00:00"
"3413","5700","2016-11-02 00:00:00"
"3414","5000","2016-11-03 00:00:00"
"3415","4700","2016-11-03 00:00:00"
"3416","4700","2016-11-03 00:00:00"
"3417","6200","2016-11-03 00:00:00"
"3418","5900","2016-11-03 00:00:00"
"3419","5600","2016-11-03 00:00:00"
"3420","4700","2016-11-04 00:00:00"
"3421","5900","2016-11-04 00:00:00"
"3422","5900","2016-11-04 00:00:00"
"3423","6200","2016-11-04 00:00:00"
"3424","4700","2016-11-07 00:00:00"
"3425","2700","2016-11-07 00:00:00"
"3426","5000","2016-11-07 00:00:00"
"3427","4200","2016-11-08 00:00:00"
"3428","5900","2016-11-12 00:00:00"
"3429","5900","2016-11-12 00:00:00"
"3430","5000","2016-11-12 00:00:00"
"3431","5900","2016-11-14 00:00:00"
"3432","1200","2016-11-14 00:00:00"
"3433","5900","2016-11-14 00:00:00"
"3434","1200","2016-11-15 00:00:00"
"3435","2600","2016-11-15 00:00:00"
"3436","2000","2016-11-15 00:00:00"
"3437","4700","2016-11-15 00:00:00"
"3438","2300","2016-11-16 00:00:00"
"3439","1800","2016-11-17 00:00:00"
"3440","1200","2016-11-18 00:00:00"
"3441","2700","2016-11-18 00:00:00"
"3442","2200","2016-11-18 00:00:00"
"3443","5900","2016-11-18 00:00:00"
"3444","5900","2016-11-18 00:00:00"
"3445","2700","2016-11-21 00:00:00"
"3446","4700","2016-11-21 00:00:00"
"3447","2000","2016-11-21 00:00:00"
"3448","1200","2016-11-21 00:00:00"
"3449","6200","2016-11-21 00:00:00"
"3450","6200","2016-11-21 00:00:00"
"3451","1800","2016-11-22 00:00:00"
"3452","6200","2016-11-22 00:00:00"
"3453","5900","2016-11-22 00:00:00"
"3454","5000","2016-11-23 00:00:00"
"3455","5000","2016-11-23 00:00:00"
"3456","5900","2016-11-23 00:00:00"
"3457","4700","2016-11-23 00:00:00"
"3458","6200","2016-11-23 00:00:00"
"3459","5900","2016-11-23 00:00:00"
"3460","2000","2016-11-23 00:00:00"
"3461","2000","2016-11-23 00:00:00"
"3462","1200","2016-11-24 00:00:00"
"3463","1200","2016-11-24 00:00:00"
"3464","4700","2016-11-24 00:00:00"
"3465","5900","2016-11-25 00:00:00"
"3466","5900","2016-11-25 00:00:00"
"3467","5000","2016-11-25 00:00:00"
"3468","4700","2016-11-25 00:00:00"
"3469","5000","2016-11-25 00:00:00"
"3470","5900","2016-11-26 00:00:00"
"3471","6200","2016-11-26 00:00:00"
"3472","4700","2016-11-28 00:00:00"
"3473","4700","2016-11-28 00:00:00"
"3474","5000","2016-11-28 00:00:00"
"3475","4700","2016-11-28 00:00:00"
"3476","6200","2016-11-29 00:00:00"
"3477","4700","2016-11-30 00:00:00"
"3478","1200","2016-12-01 00:00:00"
"3479","1200","2016-12-01 00:00:00"
"3480","6200","2016-12-02 00:00:00"
"3481","5900","2016-12-02 00:00:00"
"3482","6200","2016-12-02 00:00:00"
"3483","5900","2016-12-02 00:00:00"
"3484","5900","2016-12-02 00:00:00"
"3485","1200","2016-12-02 00:00:00"
"3486","4000","2016-12-02 00:00:00"
"3487","6200","2016-12-02 00:00:00"
"3488","1200","2016-12-03 00:00:00"
"3489","5900","2016-12-03 00:00:00"
"3490","1700","2016-12-05 00:00:00"
"3491","6200","2016-12-05 00:00:00"
"3492","5900","2016-12-06 00:00:00"
"3493","1200","2016-12-06 00:00:00"
"3494","5900","2016-12-06 00:00:00"
"3495","4700","2016-12-06 00:00:00"
"3496","2100","2016-12-07 00:00:00"
"3497","2700","2016-12-07 00:00:00"
"3498","5900","2016-12-08 00:00:00"
"3499","1200","2016-12-08 00:00:00"
"3500","5900","2016-12-08 00:00:00"
"3501","5900","2016-12-08 00:00:00"
"3502","6200","2016-12-08 00:00:00"
"3503","4700","2016-12-08 00:00:00"
"3504","5900","2016-12-09 00:00:00"
"3505","5000","2016-12-09 00:00:00"
"3506","5000","2016-12-09 00:00:00"
"3507","6200","2016-12-10 00:00:00"
"3508","2700","2016-12-12 00:00:00"
"3509","2700","2016-12-12 00:00:00"
"3510","6200","2016-12-12 00:00:00"
"3511","4700","2016-12-12 00:00:00"
"3512","1200","2016-12-12 00:00:00"
"3513","6200","2016-12-12 00:00:00"
"3514","5900","2016-12-12 00:00:00"
"3515","4700","2016-12-14 00:00:00"
"3516","1200","2016-12-14 00:00:00"
"3517","5000","2016-12-14 00:00:00"
"3518","2000","2016-12-14 00:00:00"
"3519","2700","2016-12-14 00:00:00"
"3520","2400","2016-12-14 00:00:00"
"3521","1200","2016-12-15 00:00:00"
"3522","5900","2016-12-15 00:00:00"
"3523","6200","2016-12-15 00:00:00"
"3524","4700","2016-12-15 00:00:00"
"3525","5800","2016-12-19 00:00:00"
"3526","2000","2016-12-19 00:00:00"
"3527","5900","2016-12-19 00:00:00"
"3528","1200","2016-12-19 00:00:00"
"3529","1200","2016-12-19 00:00:00"
"3530","5000","2016-12-19 00:00:00"
"3531","1200","2016-12-19 00:00:00"
"3532","6200","2016-12-19 00:00:00"
"3533","6200","2016-12-19 00:00:00"
"3534","5000","2016-12-19 00:00:00"
"3535","6200","2016-12-20 00:00:00"
"3536","6200","2016-12-20 00:00:00"
"3537","4700","2016-12-20 00:00:00"
"3538","6200","2016-12-21 00:00:00"
"3539","5000","2016-12-21 00:00:00"
"3540","1200","2016-12-21 00:00:00"
"3541","5000","2016-12-22 00:00:00"
"3542","6200","2016-12-24 00:00:00"
"3543","4700","2016-12-26 00:00:00"
"3544","5000","2016-12-27 00:00:00"
"3545","5000","2016-12-27 00:00:00"
"3546","5000","2016-12-27 00:00:00"
"3547","5000","2016-12-27 00:00:00"
"3548","1200","2016-12-27 00:00:00"
"3549","1400","2016-12-28 00:00:00"
"3550","6200","2017-01-01 00:00:00"
"3551","6200","2017-01-01 00:00:00"
"3552","1900","2017-01-02 00:00:00"
"3553","6200","2017-01-03 00:00:00"
"3554","5900","2017-01-03 00:00:00"
"3555","0","2017-01-03 00:00:00"
"3556","6200","2017-01-04 00:00:00"
"3557","1600","2017-01-05 00:00:00"
"3558","1200","2017-01-05 00:00:00"
"3559","1400","2017-01-05 00:00:00"
"3560","5000","2017-01-05 00:00:00"
"3561","7200","2017-01-05 00:00:00"
"3562","6300","2017-01-06 00:00:00"
"3563","6200","2017-01-07 00:00:00"
"3564","7700","2017-01-09 00:00:00"
"3565","7700","2017-01-09 00:00:00"
"3566","4500","2017-01-10 00:00:00"
"3567","6000","2017-01-10 00:00:00"
"3568","6100","2017-01-11 00:00:00"
"3569","7700","2017-01-12 00:00:00"
"3570","3400","2017-01-12 00:00:00"
"3571","7700","2017-01-12 00:00:00"
"3572","2800","2017-01-13 00:00:00"
"3573","4400","2017-01-16 00:00:00"
"3574","3500","2017-01-16 00:00:00"
"3575","2700","2017-01-17 00:00:00"
"3576","7400","2017-01-17 00:00:00"
"3577","3200","2017-01-17 00:00:00"
"3578","4600","2017-01-18 00:00:00"
"3579","2500","2017-01-18 00:00:00"
"3580","7500","2017-01-19 00:00:00"
"3581","6000","2017-01-19 00:00:00"
"3582","7800","2017-01-20 00:00:00"
"3583","6100","2017-01-20 00:00:00"
"3584","6100","2017-01-20 00:00:00"
"3585","2700","2017-01-20 00:00:00"
"3586","6100","2017-01-21 00:00:00"
"3587","7500","2017-01-21 00:00:00"
"3588","7800","2017-01-23 00:00:00"
"3589","2500","2017-01-24 00:00:00"
"3590","6200","2017-01-25 00:00:00"
"3591","7800","2017-01-27 00:00:00"
"3592","5800","2017-01-30 00:00:00"
"3593","7500","2017-01-30 00:00:00"
"3594","6100","2017-01-31 00:00:00"
"3595","6100","2017-01-31 00:00:00"
"3596","7800","2017-02-02 00:00:00"
"3597","7800","2017-02-07 00:00:00"
"3598","5800","2017-02-07 00:00:00"
"3599","2200","2017-02-08 00:00:00"
"3600","6100","2017-02-08 00:00:00"
"3601","4000","2017-02-09 00:00:00"
"3602","7800","2017-02-09 00:00:00"
"3603","3000","2017-02-09 00:00:00"
"3604","7800","2017-02-09 00:00:00"
"3605","0","2017-02-10 00:00:00"
"3606","6100","2017-02-11 00:00:00"
"3607","7800","2017-02-14 00:00:00"
"3608","7800","2017-02-14 00:00:00"
"3609","7800","2017-02-14 00:00:00"
"3610","2000","2017-02-14 00:00:00"
"3611","6100","2017-02-14 00:00:00"
"3612","7500","2017-02-15 00:00:00"
"3613","7800","2017-02-15 00:00:00"
"3614","7800","2017-02-18 00:00:00"
"3615","7800","2017-02-22 00:00:00"
"3616","7500","2017-02-22 00:00:00"
"3617","7800","2017-02-22 00:00:00"
"3618","5800","2017-02-24 00:00:00"
"3619","7800","2017-03-01 00:00:00"
"3620","2200","2017-03-01 00:00:00"
"3621","2200","2017-03-02 00:00:00"
"3622","2000","2017-03-02 00:00:00"
"3623","2500","2017-03-03 00:00:00"
"3624","5800","2017-03-07 00:00:00"
"3625","5800","2017-03-08 00:00:00"
"3626","2500","2017-03-08 00:00:00"
"3627","5800","2017-03-09 00:00:00"
"3628","6100","2017-03-09 00:00:00"
"3629","2500","2017-03-14 00:00:00"
"3630","2500","2017-03-15 00:00:00"
"3631","6100","2017-03-15 00:00:00"
"3632","7500","2017-03-15 00:00:00"
"3633","5800","2017-03-16 00:00:00"
"3634","4000","2017-03-16 00:00:00"
"3635","7800","2017-03-16 00:00:00"
"3636","2500","2017-03-17 00:00:00"
"3637","0","2017-03-18 00:00:00"
"3638","7800","2017-03-18 00:00:00"
"3639","5800","2017-03-18 00:00:00"
"3640","4000","2017-03-18 00:00:00"
"3641","8300","2017-03-20 00:00:00"
"3642","0","2017-03-21 00:00:00"
"3643","7800","2017-03-21 00:00:00"
"3644","7800","2017-03-22 00:00:00"
"3645","5800","2017-03-22 00:00:00"
"3646","7800","2017-03-22 00:00:00"
"3647","7800","2017-03-23 00:00:00"
"3648","7800","2017-03-23 00:00:00"
"3649","2500","2017-03-24 00:00:00"
"3650","7800","2017-03-24 00:00:00"
"3651","7800","2017-03-25 00:00:00"
"3652","7800","2017-03-27 00:00:00"
"3653","4000","2017-03-27 00:00:00"
"3654","7800","2017-03-27 00:00:00"
"3655","6100","2017-03-29 00:00:00"
"3656","2500","2017-04-03 00:00:00"
"3657","7800","2017-04-03 00:00:00"
"3658","7800","2017-04-03 00:00:00"
"3659","7500","2017-04-04 00:00:00"
"3660","7500","2017-04-04 00:00:00"
"3661","6100","2017-04-04 00:00:00"
"3662","6100","2017-04-04 00:00:00"
"3663","3500","2017-04-06 00:00:00"
"3664","5800","2017-04-06 00:00:00"
"3665","7500","2017-04-08 00:00:00"
"3666","6100","2017-04-08 00:00:00"
"3667","2200","2017-04-11 00:00:00"
"3668","7500","2017-04-11 00:00:00"
"3669","7800","2017-04-12 00:00:00"
"3670","2200","2017-04-12 00:00:00"
"3671","0","2017-04-13 00:00:00"
"3672","2200","2017-04-13 00:00:00"
"3673","3500","2017-04-17 00:00:00"
"3674","7500","2017-04-17 00:00:00"
"3675","2500","2017-04-19 00:00:00"
"3676","3500","2017-04-19 00:00:00"
"3677","2700","2017-04-20 00:00:00"
"3678","3000","2017-04-20 00:00:00"
"3679","6100","2017-04-20 00:00:00"
"3680","3500","2017-04-20 00:00:00"
"3681","6100","2017-04-22 00:00:00"
"3682","6100","2017-04-22 00:00:00"
"3683","0","2017-04-22 00:00:00"
"3684","7500","2017-04-22 00:00:00"
"3685","2200","2017-04-22 00:00:00"
"3686","6100","2017-04-26 00:00:00"
"3687","2700","2017-04-27 00:00:00"
"3688","6100","2017-04-27 00:00:00"
"3689","7500","2017-04-28 00:00:00"
"3690","6100","2017-04-28 00:00:00"
"3691","3500","2017-04-28 00:00:00"
"3692","5800","2017-04-29 00:00:00"
"3693","6100","2017-04-29 00:00:00"
"3694","6100","2017-05-01 00:00:00"
"3695","7800","2017-05-01 00:00:00"
"3696","5800","2017-05-02 00:00:00"
"3697","4000","2017-05-03 00:00:00"
"3698","5800","2017-05-04 00:00:00"
"3699","3500","2017-05-04 00:00:00"
"3700","6100","2017-05-04 00:00:00"
"3701","7800","2017-05-05 00:00:00"
"3702","2500","2017-05-05 00:00:00"
"3703","6100","2017-05-08 00:00:00"
"3704","1500","2017-05-08 00:00:00"
"3705","2000","2017-05-09 00:00:00"
"3706","2200","2017-05-09 00:00:00"
"3707","4000","2017-05-10 00:00:00"
"3708","2200","2017-05-11 00:00:00"
"3709","6100","2017-05-13 00:00:00"
"3710","6100","2017-05-13 00:00:00"
"3711","6100","2017-05-13 00:00:00"
"3712","2700","2017-05-13 00:00:00"
"3713","6100","2017-05-16 00:00:00"
"3714","6100","2017-05-16 00:00:00"
"3715","6100","2017-05-16 00:00:00"
"3716","7800","2017-05-16 00:00:00"
"3717","7800","2017-05-17 00:00:00"
"3718","2500","2017-05-18 00:00:00"
"3719","6100","2017-05-19 00:00:00"
"3720","7800","2017-05-20 00:00:00"
"3721","6100","2017-05-20 00:00:00"
"3722","6100","2017-05-23 00:00:00"
"3723","7800","2017-05-23 00:00:00"
"3724","2500","2017-05-23 00:00:00"
"3725","2500","2017-05-23 00:00:00"
"3726","6100","2017-05-23 00:00:00"
"3727","2800","2017-05-24 00:00:00"
"3728","5800","2017-05-24 00:00:00"
"3729","0","2017-05-24 00:00:00"
"3730","3500","2017-05-24 00:00:00"
"3731","2500","2017-05-25 00:00:00"
"3732","6100","2017-05-25 00:00:00"
"3733","5800","2017-05-25 00:00:00"
"3734","4000","2017-05-26 00:00:00"
"3735","4000","2017-05-26 00:00:00"
"3736","6100","2017-05-26 00:00:00"
"3737","6100","2017-05-27 00:00:00"
"3738","6100","2017-05-27 00:00:00"
"3739","6100","2017-05-27 00:00:00"
"3740","6100","2017-05-27 00:00:00"
"3741","7800","2017-05-27 00:00:00"
"3742","3300","2017-05-29 00:00:00"
"3743","6100","2017-05-29 00:00:00"
"3744","6100","2017-05-29 00:00:00"
"3745","7800","2017-05-29 00:00:00"
"3746","7500","2017-05-29 00:00:00"
"3747","4000","2017-05-29 00:00:00"
"3748","6100","2017-05-30 00:00:00"
"3749","3300","2017-05-31 00:00:00"
"3750","2700","2017-05-31 00:00:00"
"3751","7500","2017-05-31 00:00:00"
"3752","6100","2017-06-01 00:00:00"
"3753","6100","2017-06-01 00:00:00"
"3754","6100","2017-06-02 00:00:00"
"3755","7800","2017-06-02 00:00:00"
"3756","6100","2017-06-05 00:00:00"
"3757","2200","2017-06-05 00:00:00"
"3758","6100","2017-05-06 00:00:00"
"3759","7800","2017-06-08 00:00:00"
"3760","9100","2017-06-08 00:00:00"
"3761","3500","2017-06-08 00:00:00"
"3762","7800","2017-06-09 00:00:00"
"3763","3000","2017-06-09 00:00:00"
"3764","6100","2017-06-09 00:00:00"
"3765","2700","2017-06-09 00:00:00"
"3766","4200","2017-06-10 00:00:00"
"3767","5800","2017-06-10 00:00:00"
"3768","7500","2017-06-10 00:00:00"
"3769","5800","2017-06-10 00:00:00"
"3770","6100","2017-06-10 00:00:00"
"3771","6100","2017-06-10 00:00:00"
"3772","7500","2017-06-12 00:00:00"
"3773","2500","2017-06-13 00:00:00"
"3774","7500","2017-06-14 00:00:00"
"3775","5800","2017-06-14 00:00:00"
"3776","5800","2017-06-15 00:00:00"
"3777","7800","2017-06-16 00:00:00"
"3778","3300","2017-06-16 00:00:00"
"3779","2200","2017-06-16 00:00:00"
"3780","7500","2017-06-17 00:00:00"
"3781","2000","2017-06-17 00:00:00"
"3782","7800","2017-06-17 00:00:00"
"3783","7500","2017-06-17 00:00:00"
"3784","6100","2017-06-19 00:00:00"
"3785","7800","2017-06-20 00:00:00"
"3786","5800","2017-06-20 00:00:00"
"3787","7500","2017-06-21 00:00:00"
"3788","3300","2017-06-22 00:00:00"
"3789","7800","2017-06-22 00:00:00"
"3790","2500","2017-06-23 00:00:00"
"3791","7800","2017-06-23 00:00:00"
"3792","5800","2017-06-23 00:00:00"
"3793","7800","2017-06-23 00:00:00"
"3794","7500","2017-06-28 00:00:00"
"3795","7500","2017-06-29 00:00:00"
"3796","5800","2017-06-29 00:00:00"
"3797","2700","2017-06-29 00:00:00"
"3798","2700","2017-06-29 00:00:00"
"3799","4000","2017-06-29 00:00:00"
"3800","7800","2017-06-29 00:00:00"
"3801","7800","2017-06-30 00:00:00"
"3802","7500","2017-07-01 00:00:00"
"3803","6100","2017-07-01 00:00:00"
"3804","7500","2017-07-01 00:00:00"
"3805","3000","2017-07-04 00:00:00"
"3806","2700","2017-07-04 00:00:00"
"3807","7500","2017-07-05 00:00:00"
"3808","7800","2017-07-05 00:00:00"
"3809","6100","2017-07-05 00:00:00"
"3810","7500","2017-07-06 00:00:00"
"3811","5800","2017-07-06 00:00:00"
"3812","6100","2017-07-06 00:00:00"
"3813","6100","2017-07-07 00:00:00"
"3814","2200","2017-07-07 00:00:00"
"3815","3300","2017-07-08 00:00:00"
"3816","7500","2017-07-08 00:00:00"
"3817","6100","2017-07-08 00:00:00"
"3818","6100","2017-07-08 00:00:00"
"3819","3500","2017-07-08 00:00:00"
"3820","4000","2017-07-11 00:00:00"
"3821","3500","2017-07-12 00:00:00"
"3822","7800","2017-07-13 00:00:00"
"3823","4000","2017-07-17 00:00:00"
"3824","4000","2017-07-18 00:00:00"
"3825","7800","2017-07-20 00:00:00"
"3826","7800","2017-07-20 00:00:00"
"3827","3300","2017-07-20 00:00:00"
"3828","2500","2017-07-22 00:00:00"
"3829","2200","2017-07-22 00:00:00"
"3830","7800","2017-07-22 00:00:00"
"3831","5800","2017-07-27 00:00:00"
"3832","2700","2017-07-27 00:00:00"
"3833","7800","2017-07-28 00:00:00"
"3834","0","2017-07-29 00:00:00"
"3835","2500","2017-07-29 00:00:00"
"3836","2500","2017-07-29 00:00:00"
"3837","7500","2017-07-29 00:00:00"
"3838","6300","2017-07-31 00:00:00"
"3839","6100","2017-08-01 00:00:00"
"3840","7500","2017-08-01 00:00:00"
"3841","7500","2017-08-02 00:00:00"
"3842","6100","2017-08-02 00:00:00"
"3843","7500","2017-08-02 00:00:00"
"3844","5800","2017-08-02 00:00:00"
"3845","7500","2017-08-03 00:00:00"
"3846","7500","2017-08-04 00:00:00"
"3847","4500","2017-08-07 00:00:00"
"3848","2700","2017-08-08 00:00:00"
"3849","5800","2017-08-08 00:00:00"
"3850","7500","2017-08-08 00:00:00"
"3851","5800","2017-08-08 00:00:00"
"3852","2500","2017-08-11 00:00:00"
"3853","4500","2017-08-11 00:00:00"
"3854","4000","2017-08-16 00:00:00"
"3855","7800","2017-08-16 00:00:00"
"3856","4000","2017-08-16 00:00:00"
"3857","7800","2017-08-16 00:00:00"
"3858","4000","2017-08-19 00:00:00"
"3859","5800","2017-08-19 00:00:00"
"3860","4000","2017-08-23 00:00:00"
"3861","2500","2017-08-25 00:00:00"
"3862","4000","2017-08-26 00:00:00"
"3863","5800","2017-08-26 00:00:00"
"3864","7800","2017-08-28 00:00:00"
"3865","4000","2017-09-27 00:00:00"
"3866","2200","2017-09-27 00:00:00"
"3867","2200","2017-09-27 00:00:00"
"3868","2200","2017-09-27 00:00:00"
"3869","6100","2017-09-27 00:00:00"
"3870","6100","2017-09-27 00:00:00"
"3871","6100","2017-09-27 00:00:00"
"3872","7500","2017-09-27 00:00:00"
"3873","6100","2017-09-27 00:00:00"
"3874","5800","2017-09-27 00:00:00"
"3875","5800","2017-09-27 00:00:00"
"3876","7800","2017-09-27 00:00:00"
"3877","7800","2017-09-27 00:00:00"
"3878","6100","2017-09-27 00:00:00"
"3879","2200","2017-09-27 00:00:00"
"3880","7500","2017-09-27 00:00:00"
"3881","3000","2017-09-28 00:00:00"
"3882","2500","2017-10-02 00:00:00"
"3883","3000","2017-10-02 00:00:00"
"3884","2500","2017-10-02 00:00:00"
"3885","7800","2017-10-02 00:00:00"
"3886","6100","2017-10-02 00:00:00"
"3887","3000","2017-10-02 00:00:00"
"3888","2500","2017-10-03 00:00:00"
"3889","2000","2017-10-04 00:00:00"
"3890","7800","2017-10-04 00:00:00"
"3891","3000","2017-10-04 00:00:00"
"3892","2000","2017-10-06 00:00:00"
"3893","4300","2017-10-07 00:00:00"
"3894","7800","2017-10-07 00:00:00"
"3895","5800","2017-10-10 00:00:00"
"3896","7500","2017-10-10 00:00:00"
"3897","7500","2017-10-10 00:00:00"
"3898","6100","2017-10-10 00:00:00"
"3899","7500","2017-10-10 00:00:00"
"3900","3500","2017-10-10 00:00:00"
"3901","7500","2017-10-10 00:00:00"
"3902","2200","2017-10-10 00:00:00"
"3903","7500","2017-10-10 00:00:00"
"3904","7500","2017-10-11 00:00:00"
"3905","6100","2017-10-12 00:00:00"
"3906","7500","2017-10-13 00:00:00"
"3907","4000","2017-10-14 00:00:00"
"3908","6100","2017-10-16 00:00:00"
"3909","7800","2017-10-16 00:00:00"
"3910","7500","2017-10-17 00:00:00"
"3911","2700","2017-10-17 00:00:00"
"3912","5800","2017-10-18 00:00:00"
"3913","7500","2017-10-21 00:00:00"
"3914","2700","2017-10-23 00:00:00"
"3915","5800","2017-10-23 00:00:00"
"3916","2200","2017-10-24 00:00:00"
"3917","4000","2017-10-24 00:00:00"
"3918","2500","2017-10-25 00:00:00"
"3919","7500","2017-10-26 00:00:00"
"3920","7500","2017-10-28 00:00:00"
"3921","3500","2017-10-28 00:00:00"
"3922","7500","2017-10-28 00:00:00"
"3923","6100","2017-10-30 00:00:00"
"3924","3500","2017-10-31 00:00:00"
"3925","7800","2017-10-31 00:00:00"
"3926","7500","2017-11-02 00:00:00"
"3927","7500","2017-11-07 00:00:00"
"3928","6100","2017-11-07 00:00:00"
"3929","3500","2017-11-08 00:00:00"
"3930","2700","2017-11-09 00:00:00"
"3931","7500","2017-11-09 00:00:00"
"3932","2500","2017-11-09 00:00:00"
"3933","7500","2017-11-11 00:00:00"
"3934","7800","2017-11-15 00:00:00"
"3935","6100","2017-11-16 00:00:00"
"3936","3000","2017-11-17 00:00:00"
"3937","7800","2017-11-17 00:00:00"
"3938","5800","2017-11-17 00:00:00"
"3939","6100","2017-11-18 00:00:00"
"3940","7200","2017-11-18 00:00:00"
"3941","7800","2017-11-20 00:00:00"
"3942","5800","2017-11-20 00:00:00"
"3943","6100","2017-11-20 00:00:00"
"3944","2700","2017-11-21 00:00:00"
"3945","7500","2017-11-21 00:00:00"
"3946","6100","2017-11-23 00:00:00"
"3947","7500","2017-11-23 00:00:00"
"3948","5800","2017-11-25 00:00:00"
"3949","2200","2017-11-25 00:00:00"
"3950","5800","2017-11-27 00:00:00"
"3951","7800","2017-11-28 00:00:00"
"3952","7000","2017-11-29 00:00:00"
"3953","2200","2017-12-01 00:00:00"
"3954","2000","2017-12-01 00:00:00"
"3955","7500","2017-12-02 00:00:00"
"3956","7800","2017-12-05 00:00:00"
"3957","6100","2017-12-06 00:00:00"
"3958","6100","2017-12-06 00:00:00"
"3959","1000","2017-12-06 00:00:00"
"3960","1000","2017-12-07 00:00:00"
"3961","5800","2017-12-07 00:00:00"
"3962","7800","2017-12-08 00:00:00"
"3963","6100","2017-12-09 00:00:00"
"3964","2700","2017-12-13 00:00:00"
"3965","1000","2017-12-13 00:00:00"
"3966","1700","2017-12-14 00:00:00"
"3967","4000","2017-12-15 00:00:00"
"3968","9000","2017-12-15 00:00:00"
"3969","6100","2017-12-16 00:00:00"
"3970","3500","2017-12-19 00:00:00"
"3971","2200","2017-12-19 00:00:00"
"3972","6100","2017-12-19 00:00:00"
"3973","7500","2017-12-20 00:00:00"
"3974","1000","2017-12-21 00:00:00"
"3975","6100","2017-12-21 00:00:00"
"3976","6100","2017-12-22 00:00:00"
"3977","6100","2017-12-22 00:00:00"
"3978","7800","2017-12-23 00:00:00"
"3979","7500","2017-12-23 00:00:00"
"3980","7500","2017-12-23 00:00:00"
"3981","4000","2017-12-25 00:00:00"
"3982","2700","2017-12-25 00:00:00"
